status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
1255648070282498049,1053646880373174272,2020-04-30T00:00:03Z,ResearchEpi,https://t.co/M7PiohnzLa - [Advice] Public Health Opportunities for Undegrad #epitwitter https://t.co/xTN14awYqZ,EpiResearchBot,,,,FALSE,FALSE,9157,0,,,,1125,1919,,2018-10-20T13:59:26Z,FALSE,en
1255648074292178945,2387282786,2020-04-30T00:00:04Z,covid_data,"COVID19 Stats for Jordan as of April 30, 2020:

Total Cases: 451
New Cases: +2
Total Deaths: 8
New Deaths: no data
Total Recovered: 356
Active Cases: 87
Serious/Critical Cases: 5
Total Tests: 63737
Tests/1M pop: 6247

#coronavirus #COVID19",corona_stats,,,,FALSE,FALSE,2,0,,,,51,0,,2014-03-13T15:45:34Z,FALSE,en
1255648076376784898,69482624,2020-04-30T00:00:04Z,irwan_sst,Selamat pagi bro n sis. Lebih baik #stayathome #isolateyourself dan #socialdistancing bantu kurangi penyebaran #covid19,IFTTT,,,,FALSE,FALSE,129,0,,,,203,124,,2009-08-28T02:38:11Z,FALSE,in
1255648074447425539,1168732846183329792,2020-04-30T00:00:04Z,aorteg34,"COVID-19 has forced many locations to shut down including mental health facilities. Despite this, some are offering consultations via phone. Do you think that this is effective for people dealing with mental health problems during this time? #COVID19 #mentalhealth #uicdigital",Twitter Web App,,,,FALSE,FALSE,7,0,,,,8,20,,2019-09-03T03:50:10Z,FALSE,en
1255648073566560256,1241997877892861953,2020-04-30T00:00:04Z,bandofants,"Join the colony of ants at https://t.co/9mqxYS2KGs to change the world for the people who are locked in their homes.

#volunteering #bigheart #bandofants #bANTS #covid #covid-19 #Sydney #Melbourne #covid_19 #covidvolunteers https://t.co/4hHF6OjOqc",Ultimate SMM,,,,FALSE,FALSE,1,0,,,,11,47,,2020-03-23T07:59:37Z,FALSE,en
1255648080147501059,1241026533919199235,2020-04-30T00:00:05Z,botcoronabrasil,"🌎 CORONA VÍRUS NO MUNDO 🌎

😷 Casos confirmados subiram 📈 de 3.208.503 para 3.216.808 (0.25%) desde o último registro

#COVID19 #cororonavirus #botcoronabr

Fonte: OMS/Worldometers",CoronaBotBrazil,,,,FALSE,FALSE,8,0,,,,911,0,,2020-03-20T15:39:24Z,FALSE,pt
1255648079790903297,62657173,2020-04-30T00:00:05Z,drosssports,"Once again, while it wasn’t @DrDavidKatz , @tomfriedman from the @nytimes got that similar thought across. We need to figure out if herd immunity is the better option while still protecting the elderly. Take principles like 🇸🇪 has shown and improve the measures 🙏 #COVID19 @CNN https://t.co/qsDrmer3ZM https://t.co/H39bD49XAl",Twitter for iPhone,,,,TRUE,FALSE,38651,0,US,"Chicago, IL",city,6441,501,,2009-08-03T23:44:39Z,TRUE,en
1255648080868839435,15232635,2020-04-30T00:00:05Z,KVUE,A #Texas open government advocacy group is requesting the Texas Health and Human Services Commission make public the names of nursing home facilities with confirmed cases of #COVID19. #coronavirus https://t.co/dzkhVLi0jo,SocialNewsDesk,,,,FALSE,FALSE,10943,3,,,,215282,1148,,2008-06-25T15:40:01Z,TRUE,en
1255648080055144449,387242725,2020-04-30T00:00:05Z,CSobania,34.132 pacientes recuperados 🦠 #COVID19,Twitter for iPhone,,,,FALSE,FALSE,121241,1,BR,"Curitiba, Brazil",city,1222,135,,2011-10-08T18:17:32Z,FALSE,es
1255648078264176640,34299110,2020-04-30T00:00:05Z,bcmhouston,"While it's easy to find yourself stuck binge watching your go-to television show, Dr. Salim Virani shares why you should get up and get moving. https://t.co/kE3VK8X2yB #COVID19 #cardiovascularhealth",Sprout Social,,,,FALSE,FALSE,15770,0,,,,20156,1528,,2009-04-22T15:19:24Z,TRUE,en
1255648078159327237,2314113792,2020-04-30T00:00:05Z,ACSP_Canada,À tous les Canadiens - vos efforts ont contribué à #AplatirLaCourbe de la #COVID19! On va y arriver ensemble! #NeLâchezPasPrise #AplanirLaCourbe https://t.co/WwCK58hTEL,Twitter Web App,,,,TRUE,FALSE,133,2,,,,4611,89,,2014-01-27T18:45:13Z,TRUE,fr
1255648077752516610,29702361,2020-04-30T00:00:05Z,ESOMAR,"We aim to collect and share information, challenges, solution, guidance and knowledge on the situation from the data, insights and research community globally.

Our COVID-19 page makes a great bookmark to stay up to date: https://t.co/KxV3ZtS9Bs

#MRX #MarketResearch #covid19 https://t.co/5JgAg0b9Ki",Sprout Social,,,,FALSE,FALSE,8045,1,,,,19901,331,,2009-04-08T12:23:36Z,FALSE,en
1255648077421187072,1236928052548046856,2020-04-30T00:00:05Z,coronavirushun,"227,549 főről ➡ ️️227,906 főre változott a #CoronaVirus halálos áldozatainak száma a világon 🌏",CoronaVirusHun,,,,FALSE,FALSE,0,0,,,,102,0,,2020-03-09T08:13:29Z,FALSE,hu
1255648080277508100,1146450366730592257,2020-04-30T00:00:05Z,BorderReportcom,"“Tamaulipas is getting tougher with restrictions and #Texas is getting looser, so we’re going in opposite ways.”
#coronavirus @Cameron_County
 https://t.co/ddTY5uN3OY",SocialNewsDesk,,,,FALSE,FALSE,18,0,,,,823,18,,2019-07-03T16:07:22Z,TRUE,en
1255648077161078784,11611052,2020-04-30T00:00:05Z,foxnewsradio,"The #coronavirus has raised plenty of questions about U.S.'s relationship with China. 

Assistant AG of National Security John Demers joins the #Rundown to discuss how @TheJusticeDept is attempting to crackdown on their bad behavior. 

Listen &amp; subscribe:
https://t.co/axWXhGWFvY https://t.co/XKA6Irg1iv",Hootsuite Inc.,,,,FALSE,FALSE,203,0,,,,158113,294,,2007-12-28T21:33:23Z,TRUE,en
1255648085105086466,1925199355,2020-04-30T00:00:06Z,MailMyStatement,AI used to predict Covid-19 patients' decline before proven to work https://t.co/cKm9kHRLap via @statnews #AI #covid19,eClincher,,,,FALSE,FALSE,1486,0,,,,5911,4860,,2013-10-02T01:01:01Z,FALSE,en
1255648081984528384,16542798,2020-04-30T00:00:06Z,69News,Coronavirus expected to rip a huge hole in local school district budgets @BKoltnow reports. #COVID19 #coronavirus https://t.co/VGrITlrE8q,SocialNewsDesk,,,,FALSE,FALSE,1968,0,,,,130803,125,,2008-10-01T11:50:38Z,TRUE,en
1255648083481780224,1194094449749446656,2020-04-30T00:00:06Z,Morr525,"どんだけ糞な議論をするのか見ものだ。専門家会議生中継求む！
#COVID19
#COVIDIOT

読売新聞: 「緊急事態宣言」延長へ、「全都道府県」念頭に…１日にも専門家会議開催.
https://t.co/jOSsE6LIRg",Twitter for Android,,,,FALSE,FALSE,162,0,,,,2,135,,2019-11-12T03:28:16Z,FALSE,ja
1255648081678413824,1340093874,2020-04-30T00:00:06Z,FWDus,"#TPS holders are among millions of essential immigrant workers helping America survive the #COVID19 crisis. 130,000 TPS workers across the country provide essential services to keep their communities safe and fed during the pandemic — we must protect them. #HomeIsHere https://t.co/tUPh6ZL8X5",Sprout Social,,,,FALSE,FALSE,12598,1,,,,33922,1741,,2013-04-09T20:18:27Z,TRUE,en
1255648082588557312,25505788,2020-04-30T00:00:06Z,KCBizJournal,"The Greater KC Chamber, KCADC and other civic groups envision a staggered reopening in response to #coronavirus, including social distancing and working from home when possible. https://t.co/cCN4xKNuwa",True Anthem,,,,FALSE,FALSE,7536,0,,,,42215,447,,2009-03-20T13:52:26Z,FALSE,en
1255648086011117568,1246809881790857216,2020-04-30T00:00:07Z,CovidData2,New COVID-19 Data at 2020-04-29 08:00:01 pm EDT #Coronavirus #COVID19 https://t.co/TayZvMhl5r,coronaData_Test,,,,FALSE,FALSE,0,0,,,,16,14,,2020-04-05T14:41:28Z,FALSE,en
1255648086853992448,91946403,2020-04-30T00:00:07Z,SBS8news,황금연휴 시작…관광지 곳곳 검사 · 방역 강화 #SBS뉴스 #코로나19 #covid19 https://t.co/MSJ8S4g8Xn,sbs8news,,,,FALSE,FALSE,2059,4,,,,424920,94645,,2009-11-23T05:47:28Z,TRUE,ko
1255648085474230275,1241026533919199235,2020-04-30T00:00:07Z,botcoronabrasil,"📈 ATUALIZAÇÃO DE CASOS NO 🇧🇷 ÀS 21:00

😷 Casos confirmados: 79.361
💀 Mortes: 5.511
🤗 Recuperados: 34.132

#COVID19 #cororonavirus #coronavirusbrasil #botcoronabr

Fonte: OMS/Ministério da Saúde/Worldometers",CoronaBotBrazil,,,,FALSE,FALSE,8,0,,,,911,0,,2020-03-20T15:39:24Z,FALSE,pt
1255648088192094209,2855873851,2020-04-30T00:00:07Z,Clgarrett33,35% of #IT leaders expect a decreased budget as a result of #COVID19 and the economic downturn. @WestMonroe contributed to this @CSOonline piece to discuss how teams can get more out of their budget. Read more about it here:  https://t.co/WT7wwUlnop,Bambu by Sprout Social,,,,FALSE,FALSE,20,0,,,,5209,5512,,2014-10-14T18:19:37Z,FALSE,en
1255648088112467970,49472317,2020-04-30T00:00:07Z,kerijaehnig,"How digital marketing solutions can help during a pandemic 

#Covid19 #coronavirus #digitalmarketing https://t.co/GejZB0xggv",Bambu by Sprout Social,,,,FALSE,FALSE,1937,0,,,,25778,12641,,2009-06-21T23:56:55Z,FALSE,en
1255648087093194752,3237535778,2020-04-30T00:00:07Z,SarahKaiser557,Gartner expert Augie Ray explains how CMOs must adapt the #marketingstrategy for COVID-19. Read more.  #CMO #Marketer #COVID19 #GartnerMKTG @Gartner_MKTG https://t.co/kgcWvnmvIT,Bambu by Sprout Social,,,,FALSE,FALSE,35024,0,,,,330,1910,,2015-06-06T04:35:28Z,FALSE,en
1255648086774464523,726772226,2020-04-30T00:00:07Z,AllianceforBMOC,"Why are Black and Latinx people dying of #COVID19 at higher rates?

The pandemic has exposed the structural inequities of our society. Fundamental change is needed to protect our communities. #COVIDandRace 
https://t.co/VET9738yWm",HeyOrca,,,,FALSE,FALSE,4075,1,,,,3289,1121,,2012-07-30T20:17:04Z,FALSE,en
1255648086447345667,806431524,2020-04-30T00:00:07Z,CognizantThink,Here’re the new ABCs for learning — with #COVID19 posing unprecedented challenges in #education. https://t.co/VuMGcgQsFP https://t.co/apuFljD6dG,Khoros Marketing,,,,FALSE,FALSE,1409,0,,,,3787,807,,2012-09-06T09:28:13Z,TRUE,en
1255648086560563207,9695312,2020-04-30T00:00:07Z,billboard,"As part of our efforts to best cover the #coronavirus pandemic and its impacts on the music industry, we will be speaking with #LaDoña each week to chronicle her experience throughout the crisis.  https://t.co/LwVzcMxwEs",SocialFlow,,,,FALSE,FALSE,6423,6,,,,8679098,3196,,2007-10-25T21:33:23Z,TRUE,en
1255648085503598593,855522916833820674,2020-04-30T00:00:07Z,OeSL_,Join the Season 6 #OeSL @LeagueofLegends league 💎 All skill levels are welcome! Register to play Gold - on Mon &amp; Wed nights and Plat + on Tues &amp; Thurs 🖱️ #LoL #UnitingGamers #StayHomeStaySafe ⬇️https://t.co/JBJKTuBvBh,Twittimer,,,,FALSE,FALSE,1502,0,,,,1261,547,,2017-04-21T20:45:33Z,FALSE,en
1255648090729656321,126424795,2020-04-30T00:00:08Z,StarAdvertiser,#WeeklyEater: #Hawaii restaurants find ways to connect virtually with guests #coronavirus #COVID19 https://t.co/yBynVPPxy6 https://t.co/hwbnRgQRIf,Social Media Publisher App ,,,,FALSE,FALSE,90,0,,,,79334,96,,2010-03-25T20:54:58Z,TRUE,en
1255648091249704960,364898648,2020-04-30T00:00:08Z,exis10tial,"@benshapiro Stunning that you are willing to die on this hill..

Let’s be clear — in Feb Trump proudly cited only 15 US cases, that we were “going to zero”.. This fact is undisputed.

Since, over 61K(!!) Americans have died from #COVID19 

How can you possibly intellectually reconcile this?",Twitter for iPhone,1255532985744609283,17995040,benshapiro,FALSE,FALSE,9266,1,,,,2350,871,,2011-08-30T14:46:53Z,FALSE,en
1255648093061734400,1948076167,2020-04-30T00:00:08Z,lytx,"Wondering what it's like to be a truck driver right now? Hear from 2 inspiring drivers, Frank Salinas, Jr. of @kroger and Chris Lytwyn of @DriveTranswood discuss what it's like to be delivering groceries and essential goods during #COVID19: https://t.co/vuNJV61XS4",Hootsuite Inc.,,,,FALSE,FALSE,1919,0,,,,1530,1212,,2013-10-08T22:33:21Z,FALSE,en
1255648092533043200,183700887,2020-04-30T00:00:08Z,Frankzocalo,"#AlMomento #ReporteZocalo #SuperGas de #PiedrasNegras regala 100 vales de surtido del energético para familias en situación de vulnerabilidad por #COVID19. 
@setra @STPS_mx @DIFCoah @SegobCoahuila @SEGOB_mx https://t.co/tiYim870yc",Twitter Web App,,,,FALSE,FALSE,130,0,,,,6179,313,,2010-08-27T17:38:35Z,FALSE,es
1255648090339622918,59043619,2020-04-30T00:00:08Z,EngAustralia,An engineer who has been making free 3D-printed prosthetic hands for children has turned his own hands to making personal protective equipment (PPE) for Australia's essential workers during the #Covid19 crisis. https://t.co/ftFBxYXQ48 #engineers #engineering https://t.co/5QCOAqcMIq,Salesforce - Social Studio,,,,FALSE,FALSE,5186,0,,,,14783,1127,,2009-07-22T05:10:35Z,FALSE,en
1255648089806974976,585045621,2020-04-30T00:00:08Z,H_IvanGiles,"Crónicas de Coronavirus ☢️☣️😷
#Covid19 #Pandemia #Contingencia #VirusDays en Kukulcan Plaza https://t.co/8elJRfD3Dz",Instagram,,,,FALSE,FALSE,10278,0,MX,"Benito Juárez, Quintana Roo",city,134,793,,2012-05-19T17:52:57Z,FALSE,es
1255648093611180033,1209183944807272448,2020-04-30T00:00:08Z,latinus_us,"Querétaro dará 4 mil pesos a desempleados por #coronavirus.
#Latinus #InformaciónParaTi

https://t.co/zbAcXs7UQT",Hootsuite Inc.,,,,FALSE,FALSE,56,16,,,,149898,17,,2019-12-23T18:48:19Z,FALSE,es
1255648097088258048,173557113,2020-04-30T00:00:09Z,_fabiomachado,"Gente, vamos raciocinar um pouco. Na Europa, o #coronavírus #COVID19 chegou antes do Brasil, certo? Se na Europa a bola não está rolando, por que aqui no Brasil o futebol teria que voltar antes? Há uma sincronização que precisa ser observada. Entenderam?",Twitter for Android,,,,FALSE,FALSE,1944,0,,,,4759,542,,2010-08-01T20:13:28Z,FALSE,pt
1255648096702230529,176665173,2020-04-30T00:00:09Z,richcarboHC,Salud NO es lavarte las manos y encerrarte. Evolucionamos en contacto humano y con la naturaleza. #COVID19,Twitter for Android,,,,FALSE,FALSE,164,0,,,,200,159,,2010-08-10T03:22:53Z,FALSE,es
1255648095519543298,45943164,2020-04-30T00:00:09Z,JusticeReform,Current @SBAgov @USTreasury #PaycheckProtectionProgram rules deny critical #COVID19 relief to entrepreneurs w/ a criminal record. @MeganQbaum and @banksmr8 explain how these sanctions also penalize non-profits led by returning citizens. #SecondChanceMonth https://t.co/3UG95QC5Wq,AgoraPulse Manager,,,,FALSE,FALSE,1324,6,,,,15077,1807,,2009-06-09T21:01:19Z,FALSE,en
1255648100045205505,140879185,2020-04-30T00:00:10Z,RadioTrinidad,"Abanderan en #Trinidad contingente del #turismo en apoyo al enfrentamiento a la #COVID_19 #PrimeroDeMayo 
#CTC #Cuba #CubaSalvaVidas #NoMásBloqueo #1Mayo #Coronavirus #Solidaridad #SaludPúblicaCubana 
#CubaSalva #TodosPorCuba #QuédateEnCasa #MiCasaMiplaza https://t.co/IGCdlXIVku https://t.co/O3aaKiGIkp",Twitter Web App,,,,FALSE,FALSE,4856,1,,,,1104,286,,2010-05-06T16:03:14Z,FALSE,es
1255648098950365184,195511322,2020-04-30T00:00:10Z,tuneinbrasil,"#Coronavirus (OMS diz: NÃO use IBUPROFENO) ~Ouça Atualizações na Região CENTRO-OESTE~

https://t.co/bv6XN8L7A8",Tunein Brasil,,,,FALSE,FALSE,627,0,,,,1046,113,,2010-09-26T22:13:46Z,FALSE,pt
1255648100577755136,3802108754,2020-04-30T00:00:10Z,cringerobot,Sleepy Joe Biden 😂 Guess Trump was right about something 🤣 #coronavirus https://t.co/dYl0dOltMk,Twitter for iPhone,,,,FALSE,FALSE,22,1,,,,79,0,,2015-10-06T10:15:19Z,FALSE,en
1255648098367483904,850428938958495744,2020-04-30T00:00:10Z,casaamigosaz,"We're open till 9pm for all of your Casa Amigos favorites! Margaritas ✅Tacos ✅Bottles to go ✅- For curbside pickup call 480-361-3440 or order online with Grubhub, Doordash, Postmates, or UberEats! - #curbsidepickup #supportlocal #quarentinelife #stayhomestaysafe https://t.co/k72efyGkWr",Social Media Publisher App ,,,,FALSE,FALSE,439,0,,,,696,4958,,2017-04-07T19:23:54Z,FALSE,en
1255648105590112261,138471254,2020-04-30T00:00:11Z,Minsa_Peru,"Ítalo, de 33 años, fue diagnosticado con neumonía grave e insuficiencia respiratoria a causa del #COVID19. Hoy, con su esfuerzo y el trabajo de los #HéroesDeLaSalud, dejó la Unidad de Cuidados Intensivos y pronto estará en casa con sus seres queridos.

📲https://t.co/4DqWV4h7pZ https://t.co/ynuIQlhrIx",Twitter Web App,,,,FALSE,FALSE,29291,84,,,,639550,3823,,2010-04-29T16:50:55Z,TRUE,es
1255648104948420609,820452522494226433,2020-04-30T00:00:11Z,DrTomFrieden,"Dr. Tony Fauci of @NIAID @NIH gets it exactly right again: ""Never again. We should never ever be unprepared for something as catastrophic as what we are going through now."" We must learn lesson of #COVID19 and invest in public heath in the US and globally. https://t.co/TBHExItlrU",Twitter Web App,,,,FALSE,FALSE,192,294,,,,50111,238,,2017-01-15T02:08:19Z,TRUE,en
1255648102377304066,582850778,2020-04-30T00:00:11Z,F_Santo_Domingo,"¿Qué es @ColombiaCuida? Una iniciativa que busca promover la participación ciudadana para mitigar los efectos, en las comunidades, del #COVID_19. ¡Súmate! Regístrate en https://t.co/8wUV4sKnz2 
#ColombiaCuidaColombia https://t.co/JQOiciebHi",Hootsuite Inc.,,,,FALSE,FALSE,1522,9,,,,3974,458,,2012-05-17T15:01:50Z,FALSE,es
1255648103392313345,65549291,2020-04-30T00:00:11Z,noticiAmerica,"#QuédateEnCasa ¡Honor y gloria! El jefe del Comando Conjunto de las Fuerzas Armadas, César Astudillo, confirmó que cuatro miembros de las instituciones castrenses perdieron la vida, durante la lucha contra la pandemia del #Coronavirus en el Perú ► https://t.co/KqXGvhLyBX https://t.co/9VQas8uXB2",Hootsuite Inc.,,,,FALSE,FALSE,2993,3,,,,2818450,1275,,2009-08-14T03:21:15Z,TRUE,es
1255648109855555584,251228421,2020-04-30T00:00:12Z,SlipperyFishCnE,"It was a great day today to be able to feed our front liners at the ICU at Kaiser San Leandro. Thank you to MICHELLE DIAZ of Kaiser San Leandro and also to DENISE SIMARD of UC Berkeley

#fueledbykindness #bettertogether #covid19 #frontline #ICU #essentialworker https://t.co/gQc52iBrmD",Hootsuite Inc.,,,,FALSE,FALSE,0,0,,,,13,24,,2011-02-12T18:16:05Z,FALSE,en
1255648109075542018,902769558,2020-04-30T00:00:12Z,NIHB1,It's #WellnessWednesday and this week we'd like to talk about coping and stress. Feeling stressed or anxious about #COVID19? Make time to do activities that you enjoy and can help you relax. https://t.co/Nwnxp4L2ap https://t.co/f15XYswZyg,Hootsuite Inc.,,,,FALSE,FALSE,1887,1,,,,3327,1849,,2012-10-24T22:58:51Z,FALSE,en
1255648107829829637,8481222,2020-04-30T00:00:12Z,jacobm,"@fow_media says the #coronavirus proved the #gigeconomy is not impenetrable. It still relies on people, and if those people aren’t taken care of, the industry as a whole could fall apart. https://t.co/4BYed3jmmr

#futureofwork #freelancing #crisismanagement #covid19",Sprout Social,,834914592484655104,fow_media,FALSE,FALSE,211,0,,,,25955,747,,2007-08-28T07:44:55Z,TRUE,en
1255648106785497091,732532712620331008,2020-04-30T00:00:12Z,trueprofile_io,"If you've been cooped up inside your house because of self-quarantine, writing a journal may help relieve your stress.
#QuarantineLife #COVID19
https://t.co/GBEJuCKWyD https://t.co/6j69WSKhcn",Buffer,,,,FALSE,FALSE,63,0,,,,1935,914,,2016-05-17T11:26:23Z,FALSE,en
1255648108547125254,1180962980957061120,2020-04-30T00:00:12Z,machi_0920,"Hand washing! Gargle! To protect an important person #コロナウイルス #手洗い #うがい #こまめにね #Coronavirus #Handwashing #Gargle April 30, 2020 at 09:00AM",IFTTT,,,,FALSE,FALSE,1,0,,,,1,0,,2019-10-06T21:49:06Z,FALSE,en
1255648107720818688,1581615451,2020-04-30T00:00:12Z,Chalkbeat,"New York City won't operate its summer youth employment program this year “out of an abundance of caution"" amid the #coronavirus pandemic. Here's why one high school student is asking them to reconsider. #education #EdChat #k12 #CovidEdu https://t.co/7bttzx0SGg",Sprout Social,,,,FALSE,FALSE,1082,6,,,,12992,1030,,2013-07-09T22:31:08Z,TRUE,en
1255648114251304962,78429986,2020-04-30T00:00:13Z,mercer,"Stay informed. The #Coronavirus outbreak has reached a decisive point, disrupting everyday #business. Get insights on how your company can respond. https://t.co/cnmqLddLl7 #HR #COVID19 https://t.co/QnPgGAaX7Y",Khoros,,,,FALSE,FALSE,38586,0,,,,32401,3666,,2009-09-29T22:09:06Z,FALSE,en
1255648114020683777,3879047903,2020-04-30T00:00:13Z,sehatokAr,"حتى الآن لا يوجد أي علاج نوعي خاص ضد فيروس كورونا الجديد، لكن هناك كثير من طرق العلاج المفيدة في حال الإصابة بالمرض، ومنها:
https://t.co/ssP5XfCrW8
#رمضان #كورونا #كورونا_الجديد #صحتك_في_رمضان #Covid_19",Sprout Social,,,,FALSE,FALSE,27,1,,,,25575,0,,2015-10-06T08:51:04Z,FALSE,ar
1255648112259010560,588228998,2020-04-30T00:00:13Z,WatsonCPAGroup,"What's due?  What's extended? Am I too late?! Do you find yourself asking these questions when it comes to #filingdeadlines?  The #IRS has outlined what's been affected due to the #Coronavirus #pandemic in this article:
 https://t.co/XDX8mj5NEl",AgoraPulse Manager,,,,FALSE,FALSE,85,0,,,,264,231,,2012-05-23T11:54:33Z,FALSE,en
1255648117971509248,310902160,2020-04-30T00:00:14Z,CNEGySR,🔴Conferencia de Prensa:#COVID19| 29 de abril de 2020#UnidosSaldremosAdelante https://t.co/IyflvWbP42,Twitter Web App,,,,TRUE,FALSE,1791,0,,,,4623,148,,2011-06-04T15:08:00Z,FALSE,es
1255648117090893825,1025005825759367169,2020-04-30T00:00:14Z,FalconITSS,"We are #StillHiring during the #COVID19 pandemic!

Full Stack Java Dev.-Clarksburg, WV

*Sign on Bonus*

Send resume: bshepherdson@falconitss.com – subject line 
Full Stack Java Developer-Clarksburg, West Virginia

Or Apply: https://t.co/rIvBOG04US

#Jobseekers #Gov #Java https://t.co/lEaCcULYDo",Sprout Social,,,,FALSE,FALSE,64,0,,,,18,166,,2018-08-02T13:10:07Z,FALSE,en
1255648116117823490,2460431425,2020-04-30T00:00:14Z,AmChamSal,Según datos de la @EspacioOEI se calcula que hay más de 122 millones de estudiantes afectados en Iberoamérica por el #Covid19. Conozca un análisis de la revista @Disruptiva2 de nuestro miembro @UFGoficial 👉https://t.co/GukCYpZgm2,Hootsuite Inc.,,,,FALSE,FALSE,2592,2,,,,2958,590,,2014-04-23T22:39:45Z,FALSE,es
1255648114695794689,729956745829699584,2020-04-30T00:00:14Z,ElizabethReWA,@westaustralian I wonder if the #coronavirus testing kits came from his mates in #China &amp; are authentic &amp; reliable &amp; accurate #australialockdown #coronaviruschina #auspol #ABCNews #wapol #wanews #research #buzzfeednews,Twitter for iPhone,1255264650708627457,26417909,westaustralian,FALSE,FALSE,36487,0,,,,383,263,,2016-05-10T08:50:24Z,FALSE,en
1255648115539038208,755795189395034113,2020-04-30T00:00:14Z,Revista_Niu,"Inicialmente el Festival Centroamérica Cuenta, estaba previsto a realizarse entre el 9 y el 14 de julio, en el marco de la Feria Internacional del Libro en Guatemala (FILGUA), sin embargo tuvo que ser reprogramado por la emergencia de #Coronavirus. 👇 https://t.co/i0r9JRKrS5",Hootsuite Inc.,,,,FALSE,FALSE,345,0,,,,10857,63,,2016-07-20T16:03:10Z,TRUE,es
1255648118995144704,1250121335147290624,2020-04-30T00:00:15Z,covid_rehab,"A Patient &amp; Nurse #COVID19 Story from #Philippines 

- the importance of physical &amp; mental support

‘Most of us take human companionship for granted until it’s taken away. That’s what happens when you’re a COVID-19 patient.’

@Howieseverino @gmanews #nurses #nursing #CovidRehab https://t.co/qW6pYXaWoB",Twitter for iPhone,,,,TRUE,FALSE,445,0,,,,1658,197,,2020-04-14T17:59:23Z,FALSE,en
1255648123017465859,34917790,2020-04-30T00:00:15Z,txextension,"We can learn a lot from the plant world. 

Plants are no strangers to diseases and devastating outbreaks and we can learn a valuable lesson from them when it comes to the current #COVID19 pandemic. 

@AgriLifeTODAY 
https://t.co/NdTbxoyzow",Hootsuite Inc.,,,,FALSE,FALSE,3446,2,,,,9845,604,,2009-04-24T12:59:37Z,FALSE,en
1255648122937565185,2273499648,2020-04-30T00:00:15Z,Diario_deColima,Conferencia de Prensa:#COVID19| 29 de abril de 2020#UnidosSaldremosAdelante https://t.co/Zt0TQmeGOU,Twitter Web App,,,,TRUE,FALSE,175,0,,,,5579,111,,2014-01-02T20:08:28Z,FALSE,es
1255648121935351808,732787392722182144,2020-04-30T00:00:15Z,DelthiaRicks,#COVID19: A wake-up call to rebalance the drug supply chain? https://t.co/JwLIz75dHh via @physorg_com,Twitter Web Client,,,,FALSE,FALSE,3795,1,,,,3880,2162,,2016-05-18T04:18:23Z,FALSE,en
1255648121914195969,137450696,2020-04-30T00:00:15Z,PHEgov,"Healthcare professionals need to remember to take care of themselves! As the response to #COVID19 continues, make sure you take a few minutes to stretch, breathe, hydrate, and reach out.  Learn more: https://t.co/bUEiIjddHY https://t.co/ej4pqCn0gn",Sprout Social,,,,FALSE,FALSE,222,1,,,,17796,193,,2010-04-26T19:58:30Z,TRUE,en
1255648120878366722,41229607,2020-04-30T00:00:15Z,Assisted1,"A little reminder... We're all in this together and there are better times ahead. 💙
#AssistedCares #HomeHealth #HospiceCare #Caregivers #COVID19 #WeGotThis #InThisTogether https://t.co/AVEBVltXip",Buffer,,,,FALSE,FALSE,7,0,,,,125,199,,2009-05-19T22:34:00Z,FALSE,en
1255648120601542657,2561429863,2020-04-30T00:00:15Z,merry123459,Crazy conspiracy theories being pushed by the conservatives to discredit the PM and his party. These idiots will resort to anything because the Prime Ministers polls are soaring and the Cons are tanking. I’m very very very sick of conservatives and they all need to go. #COVID19 https://t.co/x6BFTzHDFK,Twitter Web App,,,,TRUE,FALSE,66966,8,,,,8017,2293,,2014-06-11T14:06:25Z,FALSE,en
1255648120479920131,92040854,2020-04-30T00:00:15Z,Mission_Capital,"Based on our analysis from this second #COVID19 Nonprofit Pulse Survey, we will work to organize connection &amp; collaboration opportunities across the #CentralTX social sector. Answer today! https://t.co/O4MNkJ3O9W",Sprout Social,,,,FALSE,FALSE,1216,0,,,,6515,2458,,2009-11-23T15:22:57Z,FALSE,en
1255648119737520129,1200975507396935680,2020-04-30T00:00:15Z,badri_313,"#Warning 🔺

All sides should know, if any prisoner of #IslamicEmirate die due to #COVID19, we will follow all who responsible and will take a huge revenge from the ruthless enemy.

The #Americans should commit to peace deal and can't sidestep this issue.

Official Statement",Twitter for Android,,,,FALSE,FALSE,87,0,,,,31,66,,2019-12-01T03:11:00Z,FALSE,en
1255648119414493184,20848321,2020-04-30T00:00:15Z,espaciopublico,La Comisión Interamericana de Derechos Humanos no justifica que los Gobiernos apliquen restricciones de acceso a Internet ante la crisis de salud por el #Covid19 https://t.co/ZmKwt2wQdE,Buffer,,,,FALSE,FALSE,3512,2,,,,177289,1887,,2009-02-14T14:04:23Z,TRUE,es
1255648118957387776,2810340435,2020-04-30T00:00:15Z,919TheBendNews,Sales at Cannabis NB and NB Liquor both jump during first two weeks of emergency measures. #nb #nbnews #nbpoli #covid19 https://t.co/cFEErVMQvr,SoCast Digital,,,,FALSE,FALSE,48,0,,,,2676,2355,,2014-10-06T13:50:02Z,FALSE,en
